time,F: theta1,F: theta1dot,F: theta2,F: theta2dot,F: s,F: E,F: MotorEnable,T: y,T: dy,T: d2y,T: d3y,T: d4y
23.66,0.0,0.0,0.054192473274423315,-0.34252391553016637,0.0,3.33557880192905e-06,0.0,0.0,0.0,0.0,0.0,0.0
23.68,0.0,0.0,0.046338491640448835,-0.40128740371282723,0.0,2.4388048329163994e-06,0.0,0.0,0.0,0.0,0.0,0.0
23.7,0.0,0.0,0.03769911184307691,-0.44281651106237946,0.0,1.6141931442227382e-06,0.0,0.0,0.0,0.0,0.0,0.0
23.72,0.0,0.0,0.02827433388230753,-0.4746928875135935,0.0,9.079836436252807e-07,0.0,0.0,0.0,0.0,0.0,0.0
23.74,0.0,0.0,0.018064157758140707,-0.5043112616232746,0.0,3.706198668809892e-07,0.0,0.0,0.0,0.0,0.0,0.0
23.76,0.0,0.0,0.007853981633973883,-0.5149443661106642,0.0,7.006046632910348e-08,0.0,0.0,0.0,0.0,0.0,0.0
23.78,0.0,0.0,-0.0031415926535903922,-0.5351974683950245,0.0,1.1209674612662542e-08,0.0,0.0,0.0,0.0,0.0,0.0
23.8,0.0,0.0,-0.013351768777757216,-0.5192485227325683,0.0,2.02474747691158e-07,0.0,0.0,0.0,0.0,0.0,0.0
23.82,0.0,0.0,-0.02356194490192404,-0.5011744446178634,0.0,6.305441969620592e-07,0.0,0.0,0.0,0.0,0.0,0.0
23.84,0.0,0.0,-0.03298672286269342,-0.4721500257723809,0.0,1.2358666260456184e-06,0.0,0.0,0.0,0.0,0.0,0.0
23.86,0.0,0.0,-0.042411500823462796,-0.4486945343534039,0.0,2.042963198157026e-06,0.0,0.0,0.0,0.0,0.0,0.0
23.88,0.0,0.0,-0.050265482457437276,-0.4029965022179531,0.0,2.8696767008405832e-06,0.0,0.0,0.0,0.0,0.0,0.0
23.9,0.0,0.0,-0.05733406592801431,-0.3588062080782991,0.0,3.73352225067857e-06,0.0,0.0,0.0,0.0,0.0,0.0
23.92,0.0,0.0,-0.06283185307179645,-0.2891302320430144,0.0,4.483869845063391e-06,0.0,0.0,0.0,0.0,0.0,0.0
23.94,0.0,0.0,-0.06754424205218118,-0.22374054128687126,0.0,5.18167208970138e-06,0.0,0.0,0.0,0.0,0.0,0.0
23.96,0.0,0.0,-0.06990043654237355,-0.13583224874030853,0.0,5.549489537929236e-06,0.0,0.0,0.0,0.0,0.0,0.0
23.98,0.0,0.0,-0.07147123286916846,-0.07258099495913682,0.0,5.801707216714052e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,-0.07147123286916846,-0.009971345638194393,0.0,5.801707216714052e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.02,0.0,0.0,-0.06990043654237355,0.08175274923823833,0.0,5.549489537929236e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.04,0.0,0.0,-0.06675884388878373,0.15752904721836464,0.0,5.061868692278593e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.06,0.0,0.0,-0.062046454908399,0.2303106825120183,0.0,4.372473703600098e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.08,0.0,0.0,-0.05654866776461687,0.29031710348562373,0.0,3.6319345745013543e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.1,0.0,0.0,-0.049480084294039835,0.3454426828784999,0.0,2.780699908602608e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.12,0.0,0.0,-0.041626102660065355,0.38893867956672246,0.0,1.967998499184873e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.14,0.0,0.0,-0.03298672286269343,0.4316294645972437,0.0,1.2358666260456188e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.16,0.0,0.0,-0.02356194490192405,0.46802521117442514,0.0,6.305441969620597e-07,0.0,0.0,0.0,0.0,0.0,0.0
24.18,0.0,0.0,-0.014137166941154675,0.47885291865084084,0.0,2.2699591090634936e-07,0.0,0.0,0.0,0.0,0.0,0.0
24.2,0.0,0.0,-0.003926990816987851,0.4897465742857961,0.0,1.7515116582283977e-08,0.0,0.0,0.0,0.0,0.0,0.0
24.22,0.0,0.0,0.006283185307178977,0.5007780970808472,0.0,4.483869845062437e-08,0.0,0.0,0.0,0.0,0.0,0.0
24.24,0.0,0.0,0.015707963267948353,0.4808131487663741,0.0,2.802418653164348e-07,0.0,0.0,0.0,0.0,0.0,0.0
24.26,0.0,0.0,0.025918139392115177,0.4847066665811272,0.0,7.62958478324017e-07,0.0,0.0,0.0,0.0,0.0,0.0
24.28,0.0,0.0,0.03455751918948711,0.44469986554787794,0.0,1.356370628131602e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.3,0.0,0.0,0.04241150082346159,0.4045188670545137,0.0,2.0429631981569098e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.32,0.0,0.0,0.04948008429403862,0.3541121599443557,0.0,2.7806999086024717e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.34,0.0,0.0,0.055763269601218204,0.3006658964943079,0.0,3.5317481076505663e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.36,0.0,0.0,0.06047565858160289,0.25304634681390725,0.0,4.153885048653093e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.38,0.0,0.0,0.0636172512351927,0.1720948879918539,0.0,4.596667195853092e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.4,0.0,0.0,0.06597344572538506,0.12007636635349116,0.0,4.943466504182208e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.42,0.0,0.0,0.06597344572538506,0.019248201763646944,0.0,4.943466504182208e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.44,0.0,0.0,0.06597344572538506,0.002605096929791592,0.0,4.943466504182208e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.46,0.0,0.0,0.0636172512351927,-0.10384049268608551,0.0,4.596667195853092e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.48,0.0,0.0,0.05969026041820545,-0.1758758767390735,0.0,4.04669253516955e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.5,0.0,0.0,0.05497787143782076,-0.2437884844965427,0.0,3.432962850126517e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.52,0.0,0.0,0.04869468613064118,-0.30156084677625,0.0,2.6931243256910808e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.54,0.0,0.0,0.04162610266006415,-0.35692844130447676,0.0,1.9679984991847593e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.56,0.0,0.0,0.03377212102608967,-0.39055313196124236,0.0,1.2954180224252741e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.58,0.0,0.0,0.02513274122871774,-0.4353707034824594,0.0,7.174191752100945e-07,0.0,0.0,0.0,0.0,0.0,0.0
24.6,0.0,0.0,0.01649336143134581,-0.4469610928742179,0.0,3.089666565113709e-07,0.0,0.0,0.0,0.0,0.0,0.0
24.62,0.0,0.0,0.007068583470576435,-0.46428511667933364,0.0,5.6748977726572855e-08,0.0,0.0,0.0,0.0,0.0,0.0
24.64,0.0,0.0,-0.002356194490192944,-0.46362288893806003,0.0,6.3054419696234814e-09,0.0,0.0,0.0,0.0,0.0,0.0
24.66,0.0,0.0,-0.01178097245096232,-0.46072410326839464,0.0,1.5763604924052283e-07,0.0,0.0,0.0,0.0,0.0,0.0
24.68,0.0,0.0,-0.021205750411731696,-0.45863299292469784,0.0,5.107407995392709e-07,0.0,0.0,0.0,0.0,0.0,0.0
24.7,0.0,0.0,-0.029845130209103624,-0.4321163883327572,0.0,1.0116731337924485e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.72,0.0,0.0,-0.03769911184307811,-0.39274115404385346,0.0,1.614193144222841e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.74,0.0,0.0,-0.04555309347705259,-0.37298137275605225,0.0,2.3568340873114613e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.76,0.0,0.0,-0.05183627878423217,-0.32330090468263817,0.0,3.051833913296282e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.78,0.0,0.0,-0.05654866776461686,-0.25512744377331925,0.0,3.631934574501353e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.8,0.0,0.0,-0.0604756585816041,-0.19912125747664766,0.0,4.153885048653259e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.82,0.0,0.0,-0.06283185307179645,-0.13102688246642483,0.0,4.483869845063391e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.84,0.0,0.0,-0.06440264939859136,-0.08929562970692514,0.0,4.7108657559697244e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.86,0.0,0.0,-0.06440264939859136,-0.013885133378355174,0.0,4.7108657559697244e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.88,0.0,0.0,-0.06283185307179645,0.07145955550262942,0.0,4.483869845063391e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.9,0.0,0.0,-0.05969026041820666,0.1375408115337831,0.0,4.046692535169714e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.92,0.0,0.0,-0.05576326960121942,0.20648424160342807,0.0,3.53174810765072e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.94,0.0,0.0,-0.05105088062083473,0.24012530314891123,0.0,2.9600547024051423e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.96,0.0,0.0,-0.04476769531365515,0.30054170665206204,0.0,2.2762645510329796e-06,0.0,0.0,0.0,0.0,0.0,0.0
24.98,0.0,0.0,-0.037699111843078115,0.3337951846343924,0.0,1.6141931442228415e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.0,0.0,0.0,-0.029845130209103635,0.3780587032051752,0.0,1.0116731337924493e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.02,0.0,0.0,-0.021205750411731707,0.42010397836932806,0.0,5.107407995392713e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.04,0.0,0.0,-0.012566370614359779,0.4343266473661243,0.0,1.7935479380254955e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.06,0.0,0.0,-0.003141592653590402,0.45475311311411054,0.0,1.1209674612662613e-08,0.0,0.0,0.0,0.0,0.0,0.0
25.08,0.0,0.0,0.005497787143781529,0.4479085268346756,0.0,3.432962850125833e-08,0.0,0.0,0.0,0.0,0.0,0.0
25.1,0.0,0.0,0.014137166941153457,0.43066174268144686,0.0,2.2699591090631027e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.12,0.0,0.0,0.022776546738525385,0.4256023216870795,0.0,5.892085218278183e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.14,0.0,0.0,0.030630528372499865,0.3934528218505792,0.0,1.0656196928657836e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.16,0.0,0.0,0.0376991118430769,0.35261003764499016,0.0,1.6141931442227375e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.18,0.0,0.0,0.043982297150256484,0.31307570031027454,0.0,2.1970962240809585e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.2,0.0,0.0,0.04948008429403862,0.26600393004172324,0.0,2.7806999086024717e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.22,0.0,0.0,0.05340707511102586,0.20079994855172825,0.0,3.2395959630581638e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.24,0.0,0.0,0.05654866776461565,0.15133059281773226,0.0,3.6319345745011985e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.26,0.0,0.0,0.05811946409141055,0.06862300390992303,0.0,3.83651113618221e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.28,0.0,0.0,0.058904862254807996,0.024018958791982223,0.0,3.940901231012588e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.3,0.0,0.0,0.05811946409141055,-0.026034588225449552,0.0,3.83651113618221e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.32,0.0,0.0,0.05654866776461565,-0.0923930248962531,0.0,3.6319345745011985e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.34,0.0,0.0,0.05340707511102586,-0.143770441077694,0.0,3.2395959630581638e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.36,0.0,0.0,0.04869468613064117,-0.21317196716916492,0.0,2.69312432569108e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.38,0.0,0.0,0.043196898986859036,-0.27366943760297624,0.0,2.119329106455643e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.4,0.0,0.0,0.03691371367967945,-0.3197003509368863,0.0,1.5476357012100803e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.42,0.0,0.0,0.02984513020910242,-0.34317012871334757,0.0,1.011673133792367e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.44,0.0,0.0,0.02199114857512794,-0.3868734773802185,0.0,5.492740560202245e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.46,0.0,0.0,0.01413716694115346,-0.4096165361203103,0.0,2.2699591090631035e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.48,0.0,0.0,0.005497787143781532,-0.42289745998407297,0.0,3.432962850125838e-08,0.0,0.0,0.0,0.0,0.0,0.0
25.5,0.0,0.0,-0.003141592653590399,-0.43333786039693056,0.0,1.1209674612662591e-08,0.0,0.0,0.0,0.0,0.0,0.0
25.52,0.0,0.0,-0.01099557428756488,-0.4181611742979937,0.0,1.3731851400507883e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.54,0.0,0.0,-0.019634954084936807,-0.42566300596622614,0.0,4.3787791455699034e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.56,0.0,0.0,-0.02670353755551384,-0.3721830770716025,0.0,8.098989907645961e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.58,0.0,0.0,-0.033772121026090875,-0.34113772990770636,0.0,1.2954180224253669e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.6,0.0,0.0,-0.04005530633327046,-0.3051113423800057,0.0,1.8222727292203139e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.62,0.0,0.0,-0.045553093477052595,-0.2645603182973343,0.0,2.356834087311462e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.64,0.0,0.0,-0.05026548245743728,-0.23269513701345246,0.0,2.869676700840584e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.66,0.0,0.0,-0.053407075111027075,-0.16096861312482266,0.0,3.239595963058311e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.68,0.0,0.0,-0.05576326960121942,-0.11325404457365393,0.0,3.53174810765072e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.7,0.0,0.0,-0.05654866776461687,-0.03579777013841719,0.0,3.6319345745013543e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.72,0.0,0.0,-0.05654866776461687,-0.004849187969397338,0.0,3.6319345745013543e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.74,0.0,0.0,-0.05576326960121942,0.04513126058008129,0.0,3.53174810765072e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.76,0.0,0.0,-0.05262167694762963,0.12878959305043408,0.0,3.1450143335140056e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.78,0.0,0.0,-0.049480084294039835,0.17485892658802502,0.0,2.780699908602608e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.8,0.0,0.0,-0.04476769531365515,0.22812479986963116,0.0,2.2762645510329796e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.82,0.0,0.0,-0.03926990816987301,0.26173796827879975,0.0,1.7515116582279074e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.84,0.0,0.0,-0.03298672286269343,0.3010791975676568,0.0,1.2358666260456188e-06,0.0,0.0,0.0,0.0,0.0,0.0
25.86,0.0,0.0,-0.025918139392116395,0.34209368173020954,0.0,7.629584783240888e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.88,0.0,0.0,-0.018064157758141915,0.3803192933851903,0.0,3.7061986688103874e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.9,0.0,0.0,-0.010995574287564883,0.36563315593134227,0.0,1.3731851400507894e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.92,0.0,0.0,-0.0023561944901929538,0.40339068158430713,0.0,6.305441969623534e-09,0.0,0.0,0.0,0.0,0.0,0.0
25.94,0.0,0.0,0.005497787143781529,0.3968787251268126,0.0,3.432962850125833e-08,0.0,0.0,0.0,0.0,0.0,0.0
25.96,0.0,0.0,0.013351768777756009,0.3959946568600598,0.0,2.0247474769112137e-07,0.0,0.0,0.0,0.0,0.0,0.0
25.98,0.0,0.0,0.02042035224833304,0.3643565268128383,0.0,4.736087523847833e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,0.027488935718910073,0.34983003949272873,0.0,8.5824071253161e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.02,0.0,0.0,0.03377212102608966,0.3187106078283461,0.0,1.2954180224252737e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.04,0.0,0.0,0.039269908169871796,0.2779910413340326,0.0,1.7515116582277992e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.06,0.0,0.0,0.043982297150256484,0.23847398603699457,0.0,2.1970962240809585e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.08,0.0,0.0,0.047123889803846276,0.17757517259547884,0.0,2.522176787848044e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.1,0.0,0.0,0.05026548245743607,0.1363977910248332,0.0,2.869676700840445e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.12,0.0,0.0,0.051050880620833516,0.05609819237043477,0.0,2.9600547024050017e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.14,0.0,0.0,0.051836278784230964,0.023841429729363345,0.0,3.05183391329614e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.16,0.0,0.0,0.051050880620833516,-0.048259105084998144,0.0,2.9600547024050017e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.18,0.0,0.0,0.04948008429403862,-0.0807331157949686,0.0,2.7806999086024717e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.2,0.0,0.0,0.04633849164044883,-0.1460226782069125,0.0,2.438804832916399e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.22,0.0,0.0,0.04241150082346159,-0.19705701495137395,0.0,2.0429631981569098e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.24,0.0,0.0,0.0376991118430769,-0.2328272512592995,0.0,1.6141931442227375e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.26,0.0,0.0,0.032201324699294764,-0.2650462902321791,0.0,1.177716438992364e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.28,0.0,0.0,0.02591813939211518,-0.29784673013796575,0.0,7.629584783240172e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.3,0.0,0.0,0.01884955592153815,-0.34305208336877885,0.0,4.0354828605567147e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.32,0.0,0.0,0.011780972450961116,-0.3586958814429911,0.0,1.5763604924049062e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.34,0.0,0.0,0.004712388980384084,-0.34854958903358596,0.0,2.5221767878474623e-08,0.0,0.0,0.0,0.0,0.0,0.0
26.36,0.0,0.0,-0.003141592653590399,-0.3633854639451318,0.0,1.1209674612662591e-08,0.0,0.0,0.0,0.0,0.0,0.0
26.38,0.0,0.0,-0.010210176124167431,-0.35917403436262785,0.0,1.1840218809621694e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.4,0.0,0.0,-0.017278759594744463,-0.345756125401812,0.0,3.390926570329362e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.42,0.0,0.0,-0.024347343065321495,-0.3374571551899787,0.0,6.732810814228203e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.44,0.0,0.0,-0.03063052837250108,-0.31530118988804284,0.0,1.065619692865868e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.46,0.0,0.0,-0.03612831551628322,-0.2850166879719493,0.0,1.482479467524105e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.48,0.0,0.0,-0.04084070449666791,-0.24739551911562382,0.0,1.8944350095393023e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.5,0.0,0.0,-0.0439822971502577,-0.17951703137590763,0.0,2.19709622408108e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.52,0.0,0.0,-0.04712388980384749,-0.15104487466216682,0.0,2.522176787848174e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.54,0.0,0.0,-0.04869468613064239,-0.0803001136953441,0.0,2.693124325691214e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.56,0.0,0.0,-0.049480084294039835,-0.028932770577996987,0.0,2.780699908602608e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.58,0.0,0.0,-0.049480084294039835,-0.00391833400659701,0.0,2.780699908602608e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.6,0.0,0.0,-0.04869468613064239,0.03829397085628253,0.0,2.693124325691214e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.62,0.0,0.0,-0.04633849164045004,0.09693007296454788,0.0,2.4388048329165265e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.64,0.0,0.0,-0.0424115008234628,0.16517488571676092,0.0,2.0429631981570267e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.66,0.0,0.0,-0.03848451000647556,0.21069459442173666,0.0,1.6821517965620832e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.68,0.0,0.0,-0.033772121026090875,0.2366291613526564,0.0,1.2954180224253669e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.7,0.0,0.0,-0.02827433388230874,0.2671177819276176,0.0,9.079836436253582e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.72,0.0,0.0,-0.021991148575129155,0.30848170990547663,0.0,5.492740560202852e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.74,0.0,0.0,-0.01570796326794957,0.31205936237438736,0.0,2.8024186531647826e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.76,0.0,0.0,-0.008639379797372539,0.3320992350909929,0.0,8.477316425824006e-08,0.0,0.0,0.0,0.0,0.0,0.0
26.78,0.0,0.0,-0.0015707963267955053,0.3489232071028956,0.0,2.802418653166739e-09,0.0,0.0,0.0,0.0,0.0,0.0
26.8,0.0,0.0,0.004712388980384081,0.3345428490698166,0.0,2.5221767878474583e-08,0.0,0.0,0.0,0.0,0.0,0.0
26.82,0.0,0.0,0.011780972450961113,0.34270193161461526,0.0,1.576360492404905e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.84,0.0,0.0,0.018064157758140697,0.32138724024653037,0.0,3.7061986688098876e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.86,0.0,0.0,0.02434734306532028,0.3064384046224198,0.0,6.73281081422753e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.88,0.0,0.0,0.02905973204570497,0.25821694619122687,0.0,9.59127784045532e-07,0.0,0.0,0.0,0.0,0.0,0.0
26.9,0.0,0.0,0.03377212102608966,0.2246656344196997,0.0,1.2954180224252737e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.92,0.0,0.0,0.0376991118430769,0.18079040143934283,0.0,1.6141931442227375e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.94,0.0,0.0,0.04084070449666669,0.1478043272301298,0.0,1.89443500953919e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.96,0.0,0.0,0.043196898986859036,0.11771574218356462,0.0,2.119329106455643e-06,0.0,0.0,0.0,0.0,0.0,0.0
26.98,0.0,0.0,0.043982297150256484,0.041882671294493114,0.0,2.1970962240809585e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,0.04476769531365393,0.025468608334380978,0.0,2.2762645510328564e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.02,0.0,0.0,0.043982297150256484,-0.03886337674558534,0.0,2.1970962240809585e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.04,0.0,0.0,0.04241150082346159,-0.07107859253609357,0.0,2.0429631981569098e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.06,0.0,0.0,0.039269908169871796,-0.13996494208849425,0.0,1.7515116582277992e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.08,0.0,0.0,0.036128315516282004,-0.16632796261046268,0.0,1.4824794675240052e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.1,0.0,0.0,0.031415926535897316,-0.21007145743001493,0.0,1.1209674612657828e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.12,0.0,0.0,0.02670353755551263,-0.2462676881887383,0.0,8.098989907645226e-07,0.0,0.0,0.0,0.0,0.0,0.0
27.14,0.0,0.0,0.021205750411730492,-0.27871173587611187,0.0,5.107407995392128e-07,0.0,0.0,0.0,0.0,0.0,0.0
27.16,0.0,0.0,0.015707963267948356,-0.28289660789293386,0.0,2.802418653164349e-07,0.0,0.0,0.0,0.0,0.0,0.0
27.18,0.0,0.0,0.009424777960768772,-0.297612856359883,0.0,1.0088707151391141e-07,0.0,0.0,0.0,0.0,0.0,0.0
27.2,0.0,0.0,0.003141592653589188,-0.3127028195678993,0.0,1.1209674612653949e-08,0.0,0.0,0.0,0.0,0.0,0.0
27.22,0.0,0.0,-0.003141592653590399,-0.3049466291653797,0.0,1.1209674612662591e-08,0.0,0.0,0.0,0.0,0.0,0.0
27.24,0.0,0.0,-0.009424777960769983,-0.3037250248322397,0.0,1.0088707151393732e-07,0.0,0.0,0.0,0.0,0.0,0.0
27.26,0.0,0.0,-0.015707963267949567,-0.3004709011631733,0.0,2.8024186531647815e-07,0.0,0.0,0.0,0.0,0.0,0.0
27.28,0.0,0.0,-0.021205750411731703,-0.2747907441326587,0.0,5.107407995392712e-07,0.0,0.0,0.0,0.0,0.0,0.0
27.3,0.0,0.0,-0.02670353755551384,-0.266691301004427,0.0,8.098989907645961e-07,0.0,0.0,0.0,0.0,0.0,0.0
27.32,0.0,0.0,-0.03141592653589853,-0.24074720057325585,0.0,1.1209674612658694e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.34,0.0,0.0,-0.03534291735288577,-0.2077892216775694,0.0,1.41872444316461e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.36,0.0,0.0,-0.03848451000647556,-0.16487214862579216,0.0,1.6821517965620832e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.38,0.0,0.0,-0.04084070449666791,-0.1269708279966102,0.0,1.8944350095393023e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.4,0.0,0.0,-0.0424115008234628,-0.07805835454406748,0.0,2.0429631981570267e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.42,0.0,0.0,-0.0424115008234628,-0.018640216900013898,0.0,2.0429631981570267e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.44,0.0,0.0,-0.0424115008234628,-0.00252304569118688,0.0,2.0429631981570267e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.46,0.0,0.0,-0.04084070449666791,0.05827106207648234,0.0,1.8944350095393023e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.48,0.0,0.0,-0.03926990816987301,0.09157479490931597,0.0,1.7515116582279074e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.5,0.0,0.0,-0.03612831551628322,0.14501004485572513,0.0,1.482479467524105e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.52,0.0,0.0,-0.03220132469929598,0.17691395260631665,0.0,1.177716438992453e-06,0.0,0.0,0.0,0.0,0.0,0.0
27.54,0.0,0.0,-0.02827433388230874,0.20836999098957765,0.0,9.079836436253582e-07,0.0,0.0,0.0,0.0,0.0,0.0
27.56,0.0,0.0,-0.02356194490192405,0.226877280070782,0.0,6.305441969620597e-07,0.0,0.0,0.0,0.0,0.0,0.0
27.58,0.0,0.0,-0.018064157758141915,0.2601036749360461,0.0,3.7061986688103874e-07,0.0,0.0,0.0,0.0,0.0,0.0
